Algorithm,Iteration,costValue
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,1.80
GeneticAlg,1,1.60
GeneticAlg,2,1.60
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.60
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.60
GeneticAlg,8,1.60
GeneticAlg,9,1.60
GeneticAlg,10,1.60
GeneticAlg,11,1.60
GeneticAlg,12,1.60
GeneticAlg,13,1.60
GeneticAlg,14,1.60
GeneticAlg,15,1.60
GeneticAlg,16,1.60
GeneticAlg,17,1.60
GeneticAlg,18,1.60
GeneticAlg,19,1.60
GeneticAlg,20,1.60
GeneticAlg,21,1.60
GeneticAlg,22,1.60
GeneticAlg,23,1.60
GeneticAlg,24,1.60
GeneticAlg,25,1.60
GeneticAlg,26,1.60
GeneticAlg,27,1.60
GeneticAlg,28,1.60
GeneticAlg,29,1.60
GeneticAlg,30,1.60
GeneticAlg,31,1.60
GeneticAlg,32,1.60
GeneticAlg,33,1.60
GeneticAlg,34,1.60
GeneticAlg,35,1.60
GeneticAlg,36,1.60
GeneticAlg,37,1.60
GeneticAlg,38,1.60
GeneticAlg,39,1.60
GeneticAlg,40,1.60
GeneticAlg,41,1.60
GeneticAlg,42,1.60
GeneticAlg,43,1.60
GeneticAlg,44,1.60
GeneticAlg,45,1.60
GeneticAlg,46,1.60
GeneticAlg,47,1.60
GeneticAlg,48,1.60
GeneticAlg,49,1.60
GeneticAlg,50,1.60
GeneticAlg,51,1.60
GeneticAlg,52,1.60
GeneticAlg,53,1.60
GeneticAlg,54,1.60
GeneticAlg,55,1.60
GeneticAlg,56,1.60
GeneticAlg,57,1.60
GeneticAlg,58,1.60
GeneticAlg,59,1.60
GeneticAlg,60,1.60
GeneticAlg,61,1.60
GeneticAlg,62,1.60
GeneticAlg,63,1.60
GeneticAlg,64,1.60
GeneticAlg,65,1.60
GeneticAlg,66,1.60
GeneticAlg,67,1.60
GeneticAlg,68,1.60
GeneticAlg,69,1.60
GeneticAlg,70,1.60
GeneticAlg,71,1.60
GeneticAlg,72,1.60
GeneticAlg,73,1.60
GeneticAlg,74,1.60
GeneticAlg,75,1.60
GeneticAlg,76,1.60
GeneticAlg,77,1.60
GeneticAlg,78,1.60
GeneticAlg,79,1.60
GeneticAlg,80,1.60
GeneticAlg,81,1.60
GeneticAlg,82,1.60
GeneticAlg,83,1.60
GeneticAlg,84,1.60
GeneticAlg,85,1.60
GeneticAlg,86,1.60
GeneticAlg,87,1.60
GeneticAlg,88,1.60
GeneticAlg,89,1.60
GeneticAlg,90,1.60
GeneticAlg,91,1.60
GeneticAlg,92,1.60
GeneticAlg,93,1.60
GeneticAlg,94,1.60
GeneticAlg,95,1.60
GeneticAlg,96,1.60
GeneticAlg,97,1.60
GeneticAlg,98,1.60
GeneticAlg,99,1.60
GeneticAlg,0,1.80
GeneticAlg,1,1.80
GeneticAlg,2,1.80
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.40
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.60
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.60
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.80
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.80
GeneticAlg,3,1.60
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,1.80
GeneticAlg,1,1.80
GeneticAlg,2,1.60
GeneticAlg,3,1.60
GeneticAlg,4,1.40
GeneticAlg,5,1.40
GeneticAlg,6,1.40
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.80
GeneticAlg,3,1.60
GeneticAlg,4,1.40
GeneticAlg,5,1.40
GeneticAlg,6,1.40
GeneticAlg,7,1.40
GeneticAlg,8,1.40
GeneticAlg,9,1.40
GeneticAlg,10,1.40
GeneticAlg,11,1.40
GeneticAlg,12,1.40
GeneticAlg,13,1.40
GeneticAlg,14,1.40
GeneticAlg,15,1.40
GeneticAlg,16,1.40
GeneticAlg,17,1.40
GeneticAlg,18,1.40
GeneticAlg,19,1.40
GeneticAlg,20,1.40
GeneticAlg,21,1.40
GeneticAlg,22,1.40
GeneticAlg,23,1.40
GeneticAlg,24,1.40
GeneticAlg,25,1.40
GeneticAlg,26,1.40
GeneticAlg,27,1.40
GeneticAlg,28,1.40
GeneticAlg,29,1.40
GeneticAlg,30,1.40
GeneticAlg,31,1.40
GeneticAlg,32,1.40
GeneticAlg,33,1.40
GeneticAlg,34,1.40
GeneticAlg,35,1.40
GeneticAlg,36,1.40
GeneticAlg,37,1.40
GeneticAlg,38,1.40
GeneticAlg,39,1.40
GeneticAlg,40,1.40
GeneticAlg,41,1.40
GeneticAlg,42,1.40
GeneticAlg,43,1.40
GeneticAlg,44,1.40
GeneticAlg,45,1.40
GeneticAlg,46,1.40
GeneticAlg,47,1.40
GeneticAlg,48,1.40
GeneticAlg,49,1.40
GeneticAlg,50,1.40
GeneticAlg,51,1.40
GeneticAlg,52,1.40
GeneticAlg,53,1.40
GeneticAlg,54,1.40
GeneticAlg,55,1.40
GeneticAlg,56,1.40
GeneticAlg,57,1.40
GeneticAlg,58,1.40
GeneticAlg,59,1.40
GeneticAlg,60,1.40
GeneticAlg,61,1.40
GeneticAlg,62,1.40
GeneticAlg,63,1.40
GeneticAlg,64,1.40
GeneticAlg,65,1.40
GeneticAlg,66,1.40
GeneticAlg,67,1.40
GeneticAlg,68,1.40
GeneticAlg,69,1.40
GeneticAlg,70,1.40
GeneticAlg,71,1.40
GeneticAlg,72,1.40
GeneticAlg,73,1.40
GeneticAlg,74,1.40
GeneticAlg,75,1.40
GeneticAlg,76,1.40
GeneticAlg,77,1.40
GeneticAlg,78,1.40
GeneticAlg,79,1.40
GeneticAlg,80,1.40
GeneticAlg,81,1.40
GeneticAlg,82,1.40
GeneticAlg,83,1.40
GeneticAlg,84,1.40
GeneticAlg,85,1.40
GeneticAlg,86,1.40
GeneticAlg,87,1.40
GeneticAlg,88,1.40
GeneticAlg,89,1.40
GeneticAlg,90,1.40
GeneticAlg,91,1.40
GeneticAlg,92,1.40
GeneticAlg,93,1.40
GeneticAlg,94,1.40
GeneticAlg,95,1.40
GeneticAlg,96,1.40
GeneticAlg,97,1.40
GeneticAlg,98,1.40
GeneticAlg,99,1.40
GeneticAlg,0,2.00
GeneticAlg,1,1.80
GeneticAlg,2,1.80
GeneticAlg,3,1.80
GeneticAlg,4,1.60
GeneticAlg,5,1.60
GeneticAlg,6,1.60
GeneticAlg,7,1.60
GeneticAlg,8,1.60
GeneticAlg,9,1.60
GeneticAlg,10,1.60
GeneticAlg,11,1.60
GeneticAlg,12,1.60
GeneticAlg,13,1.60
GeneticAlg,14,1.60
GeneticAlg,15,1.60
GeneticAlg,16,1.60
GeneticAlg,17,1.60
GeneticAlg,18,1.60
GeneticAlg,19,1.60
GeneticAlg,20,1.60
GeneticAlg,21,1.60
GeneticAlg,22,1.60
GeneticAlg,23,1.60
GeneticAlg,24,1.60
GeneticAlg,25,1.60
GeneticAlg,26,1.60
GeneticAlg,27,1.60
GeneticAlg,28,1.60
GeneticAlg,29,1.60
GeneticAlg,30,1.60
GeneticAlg,31,1.60
GeneticAlg,32,1.60
GeneticAlg,33,1.60
GeneticAlg,34,1.60
GeneticAlg,35,1.60
GeneticAlg,36,1.60
GeneticAlg,37,1.60
GeneticAlg,38,1.60
GeneticAlg,39,1.60
GeneticAlg,40,1.60
GeneticAlg,41,1.60
GeneticAlg,42,1.60
GeneticAlg,43,1.60
GeneticAlg,44,1.60
GeneticAlg,45,1.60
GeneticAlg,46,1.60
GeneticAlg,47,1.60
GeneticAlg,48,1.60
GeneticAlg,49,1.60
GeneticAlg,50,1.60
GeneticAlg,51,1.60
GeneticAlg,52,1.60
GeneticAlg,53,1.60
GeneticAlg,54,1.60
GeneticAlg,55,1.60
GeneticAlg,56,1.60
GeneticAlg,57,1.60
GeneticAlg,58,1.60
GeneticAlg,59,1.60
GeneticAlg,60,1.60
GeneticAlg,61,1.60
GeneticAlg,62,1.60
GeneticAlg,63,1.60
GeneticAlg,64,1.60
GeneticAlg,65,1.60
GeneticAlg,66,1.60
GeneticAlg,67,1.60
GeneticAlg,68,1.60
GeneticAlg,69,1.60
GeneticAlg,70,1.60
GeneticAlg,71,1.60
GeneticAlg,72,1.60
GeneticAlg,73,1.60
GeneticAlg,74,1.60
GeneticAlg,75,1.60
GeneticAlg,76,1.60
GeneticAlg,77,1.60
GeneticAlg,78,1.60
GeneticAlg,79,1.60
GeneticAlg,80,1.60
GeneticAlg,81,1.60
GeneticAlg,82,1.60
GeneticAlg,83,1.60
GeneticAlg,84,1.60
GeneticAlg,85,1.60
GeneticAlg,86,1.60
GeneticAlg,87,1.60
GeneticAlg,88,1.60
GeneticAlg,89,1.60
GeneticAlg,90,1.60
GeneticAlg,91,1.60
GeneticAlg,92,1.60
GeneticAlg,93,1.60
GeneticAlg,94,1.60
GeneticAlg,95,1.60
GeneticAlg,96,1.60
